edge_id,source,target,length,source_x,source_y,target_x,target_y
460,191,190,265.961,476409.6649143475,3158093.6114255637,476676.02103905065,3158094.430225814
461,191,342,322.93,476409.6649143475,3158093.6114255637,476086.2580948797,3158091.8845711565
462,191,388,44.475,476409.6649143475,3158093.6114255637,476404.33441930095,3158050.2055005375
463,191,465,275.902,476409.6649143475,3158093.6114255637,476204.7585258695,3158159.887113842
464,192,423,110.651,476676.2451596316,3158167.7694537053,476565.43338161515,3158166.8603660706
465,192,190,73.611,476676.2451596316,3158167.7694537053,476676.02103905065,3158094.430225814
466,192,424,66.054,476676.2451596316,3158167.7694537053,476741.2069389577,3158162.7548109805
467,193,194,256.526,476212.12607710704,3158961.0922204587,476350.36496499844,3158839.80191963
468,193,195,65.53,476212.12607710704,3158961.0922204587,476200.0456159584,3158898.1796881235
469,193,196,306.021,476212.12607710704,3158961.0922204587,476434.7726756453,3159055.928873629
470,194,70,87.398,476350.36496499844,3158839.80191963,476437.8903075979,3158840.5119695724
471,194,193,256.526,476350.36496499844,3158839.80191963,476212.12607710704,3158961.0922204587
472,194,195,173.316,476350.36496499844,3158839.80191963,476200.0456159584,3158898.1796881235
473,195,194,173.316,476200.0456159584,3158898.1796881235,476350.36496499844,3158839.80191963
474,195,235,221.055,476200.0456159584,3158898.1796881235,476124.6593040479,3159051.1500428016
475,195,228,150.687,476200.0456159584,3158898.1796881235,476200.4157762085,3158748.053983746
476,195,193,65.53,476200.0456159584,3158898.1796881235,476212.12607710704,3158961.0922204587
477,196,233,100.553,476434.7726756453,3159055.928873629,476436.64496437553,3158955.7642520517
478,196,193,306.021,476434.7726756453,3159055.928873629,476212.12607710704,3158961.0922204587
479,196,234,459.723,476434.7726756453,3159055.928873629,476124.6455739846,3159058.8164057583
480,197,198,30.116,476932.0241652518,3160762.2734498098,476931.58447152184,3160792.2749951654
481,197,16,342.304,476932.0241652518,3160762.2734498098,477274.83703555446,3160763.3649455593
482,197,17,160.62,476932.0241652518,3160762.2734498098,476935.1322045962,3160602.326505031
483,198,197,30.116,476931.58447152184,3160792.2749951654,476932.0241652518,3160762.2734498098
484,198,246,201.209,476931.58447152184,3160792.2749951654,476927.70546346315,3160992.7044873494
485,198,247,114.419,476931.58447152184,3160792.2749951654,476817.01965222805,3160789.8976865183
486,199,16,288.167,477563.43110189476,3160764.6920463066,477274.83703555446,3160763.3649455593
487,199,201,225.678,477563.43110189476,3160764.6920463066,477565.31884255295,3160989.516198045
488,199,202,178.811,477563.43110189476,3160764.6920463066,477563.8064865703,3160587.911209149
489,200,16,281.989,477271.147443335,3161044.2905565114,477274.83703555446,3160763.3649455593
490,201,199,225.678,477565.31884255295,3160989.516198045,477563.43110189476,3160764.6920463066
491,202,413,96.043,477563.8064865703,3160587.911209149,477659.991019385,3160587.372900315
492,202,15,285.911,477563.8064865703,3160587.911209149,477277.633006484,3160586.335640334
493,202,199,178.811,477563.8064865703,3160587.911209149,477563.43110189476,3160764.6920463066
494,203,204,187.168,476045.8436958094,3160688.352185489,476043.78003388934,3160874.819394992
495,203,205,112.927,476045.8436958094,3160688.352185489,476046.99264365545,3160575.847235185
496,203,206,205.43,476045.8436958094,3160688.352185489,476251.467047599,3160694.1264754464
497,204,203,187.168,476043.78003388934,3160874.819394992,476045.8436958094,3160688.352185489
498,204,442,352.163,476043.78003388934,3160874.819394992,476389.412133395,3160839.8739239913
499,204,443,122.734,476043.78003388934,3160874.819394992,476042.6902794731,3160997.095549305
500,205,203,112.927,476046.99264365545,3160575.847235185,476045.8436958094,3160688.352185489
501,205,310,130.221,476046.99264365545,3160575.847235185,475916.59056045505,3160577.676632722
502,205,305,94.082,476046.99264365545,3160575.847235185,476048.83529416774,3160482.1300883996
503,206,203,205.43,476251.467047599,3160694.1264754464,476045.8436958094,3160688.352185489
504,207,208,119.841,476528.52803578606,3158661.401130597,476530.33340620965,3158542.015506854
505,207,209,119.119,476528.52803578606,3158661.401130597,476409.2339856679,3158662.2166334856
506,207,210,78.01,476528.52803578606,3158661.401130597,476605.7350264232,3158671.848958121
507,208,64,87.695,476530.33340620965,3158542.015506854,476532.7996539496,3158454.678698676
508,208,207,119.841,476530.33340620965,3158542.015506854,476528.52803578606,3158661.401130597
509,208,211,352.684,476530.33340620965,3158542.015506854,476866.0488198324,3158457.605914783
510,209,71,87.288,476409.2339856679,3158662.2166334856,476407.46241978736,3158749.1643544347
511,209,207,119.119,476409.2339856679,3158662.2166334856,476528.52803578606,3158661.401130597
512,209,228,447.998,476409.2339856679,3158662.2166334856,476200.4157762085,3158748.053983746
513,210,358,62.026,476605.7350264232,3158671.848958121,476625.1223549385,3158613.1385092814
514,210,68,75.498,476605.7350264232,3158671.848958121,476670.5645199826,3158709.9184808303
515,210,207,78.01,476605.7350264232,3158671.848958121,476528.52803578606,3158661.401130597
516,211,253,116.956,476866.0488198324,3158457.605914783,476866.75801552803,3158574.1282276656
517,211,251,204.011,476866.0488198324,3158457.605914783,476864.8163600463,3158254.3510643267
518,211,208,352.684,476866.0488198324,3158457.605914783,476530.33340620965,3158542.015506854
519,212,63,41.663,476538.08591965097,3158212.3036732934,476536.84837962687,3158253.7951438515
520,213,214,33.402,476857.59568255703,3160507.5806738012,476854.68805467075,3160540.733392207
521,213,215,321.314,476857.59568255703,3160507.5806738012,476535.82587556227,3160503.6784482836
522,213,216,146.71,476857.59568255703,3160507.5806738012,476858.90115137113,3160361.419008879
523,214,213,33.402,476854.68805467075,3160540.733392207,476857.59568255703,3160507.5806738012
524,215,598,82.725,476535.82587556227,3160503.6784482836,476537.8516054423,3160421.2833186756
525,215,213,321.314,476535.82587556227,3160503.6784482836,476857.59568255703,3160507.5806738012
526,215,305,488.132,476535.82587556227,3160503.6784482836,476048.83529416774,3160482.1300883996
527,216,213,146.71,476858.90115137113,3160361.419008879,476857.59568255703,3160507.5806738012
528,216,658,276.774,476858.90115137113,3160361.419008879,476582.1256992862,3160347.7329844674
529,217,39,170.577,474750.5747486376,3159160.947986009,474921.3528099165,3159165.212211385
530,218,302,368.945,474999.2676806947,3159118.5713493875,475188.3536708738,3159112.220444301
531,218,302,193.853,474999.2676806947,3159118.5713493875,475188.3536708738,3159112.220444301
532,218,39,95.106,474999.2676806947,3159118.5713493875,474921.3528099165,3159165.212211385
533,219,220,212.19,474906.07530308724,3159234.0425857925,474815.4491450547,3159373.0952843293
534,219,221,147.759,474906.07530308724,3159234.0425857925,474887.2946670092,3159379.6879667505
535,219,39,70.822,474906.07530308724,3159234.0425857925,474921.3528099165,3159165.212211385
536,220,219,212.19,474815.4491450547,3159373.0952843293,474906.07530308724,3159234.0425857925
537,221,222,50.861,474887.2946670092,3159379.6879667505,474887.540164106,3159430.3606582126
538,221,219,147.759,474887.2946670092,3159379.6879667505,474906.07530308724,3159234.0425857925
539,221,223,249.239,474887.2946670092,3159379.6879667505,475127.61624585604,3159321.4010116206
540,222,221,50.861,474887.540164106,3159430.3606582126,474887.2946670092,3159379.6879667505
541,222,224,134.297,474887.540164106,3159430.3606582126,475016.9663263217,3159396.039747936
542,222,225,429.895,474887.540164106,3159430.3606582126,474463.82647680264,3159378.985407216
543,223,362,10.518,475127.61624585604,3159321.4010116206,475138.1321173556,3159322.0101790214
544,223,221,249.239,475127.61624585604,3159321.4010116206,474887.2946670092,3159379.6879667505
545,224,113,145.979,475016.9663263217,3159396.039747936,475019.8574766558,3159541.0183658446
546,224,227,115.049,475016.9663263217,3159396.039747936,475129.4586588851,3159373.79855708
547,224,222,134.297,475016.9663263217,3159396.039747936,474887.540164106,3159430.3606582126
548,225,222,429.895,474463.82647680264,3159378.985407216,474887.540164106,3159430.3606582126
549,226,113,71.023,475090.98456122575,3159541.465231868,475019.8574766558,3159541.0183658446
550,226,226,335.225,475090.98456122575,3159541.465231868,475090.98456122575,3159541.465231868
551,226,226,335.225,475090.98456122575,3159541.465231868,475090.98456122575,3159541.465231868
552,227,363,13.073,475129.4586588851,3159373.79855708,475142.53440496,3159373.13934418
553,227,224,115.049,475129.4586588851,3159373.79855708,475016.9663263217,3159396.039747936
554,227,223,52.624,475129.4586588851,3159373.79855708,475127.61624585604,3159321.4010116206
555,228,71,206.741,476200.4157762085,3158748.053983746,476407.46241978736,3158749.1643544347
556,228,209,447.998,476200.4157762085,3158748.053983746,476409.2339856679,3158662.2166334856
557,228,195,150.687,476200.4157762085,3158748.053983746,476200.0456159584,3158898.1796881235
558,229,230,56.845,474908.14269907924,3158531.9143705303,474851.276176143,3158529.2554930113
559,229,231,105.564,474908.14269907924,3158531.9143705303,474874.6357370584,3158433.8304255605
560,229,232,55.761,474908.14269907924,3158531.9143705303,474909.3765517421,3158587.4040466924
561,230,229,56.845,474851.276176143,3158529.2554930113,474908.14269907924,3158531.9143705303
562,231,229,105.564,474874.6357370584,3158433.8304255605,474908.14269907924,3158531.9143705303
563,232,430,14.533,474909.3765517421,3158587.4040466924,474909.39775544207,3158601.883630201
564,232,229,55.761,474909.3765517421,3158587.4040466924,474908.14269907924,3158531.9143705303
565,232,638,357.161,474909.3765517421,3158587.4040466924,475266.5911237162,3158605.8109138873
566,233,196,100.553,476436.64496437553,3158955.7642520517,476434.7726756453,3159055.928873629
567,233,70,115.686,476436.64496437553,3158955.7642520517,476437.8903075979,3158840.5119695724
568,233,68,602.42,476436.64496437553,3158955.7642520517,476670.5645199826,3158709.9184808303
569,234,235,7.695,476124.6455739846,3159058.8164057583,476124.6593040479,3159051.1500428016
570,234,371,65.593,476124.6455739846,3159058.8164057583,476060.5254421273,3159051.934467962
571,234,196,459.723,476124.6455739846,3159058.8164057583,476434.7726756453,3159055.928873629
572,235,234,7.695,476124.6593040479,3159051.1500428016,476124.6455739846,3159058.8164057583
573,235,195,221.055,476124.6593040479,3159051.1500428016,476200.0456159584,3158898.1796881235
574,236,237,347.225,475692.5157563761,3160588.741541427,475689.6248055765,3160934.6751905065
575,236,238,55.127,475692.5157563761,3160588.741541427,475637.30737296026,3160588.4463055907
576,236,239,99.877,475692.5157563761,3160588.741541427,475792.532424695,3160587.39337471
577,237,236,347.225,475689.6248055765,3160934.6751905065,475692.5157563761,3160588.741541427
578,238,236,55.127,475637.30737296026,3160588.4463055907,475692.5157563761,3160588.741541427
579,239,310,124.834,475792.532424695,3160587.39337471,475916.59056045505,3160577.676632722
580,239,236,99.877,475792.532424695,3160587.39337471,475692.5157563761,3160588.741541427
581,239,311,400.422,475792.532424695,3160587.39337471,475789.3568707593,3160986.3273418685
582,239,312,326.267,475792.532424695,3160587.39337471,475798.22785067913,3160262.381507273
583,240,187,116.428,477428.01805598225,3158772.8461782816,477425.6297207855,3158888.820564978
584,240,256,55.087,477428.01805598225,3158772.8461782816,477429.06662625395,3158717.972331643
585,240,144,212.514,477428.01805598225,3158772.8461782816,477638.01317488856,3158797.115590297
586,241,33,176.258,477340.32226498256,3158886.5700238626,477337.07193370187,3159062.148495524
587,241,187,85.21,477340.32226498256,3158886.5700238626,477425.6297207855,3158888.820564978
588,241,244,265.088,477340.32226498256,3158886.5700238626,477343.1669155929,3158622.4751396244
589,242,408,317.541,477595.128765497,3159153.9807373965,477679.2155750206,3159389.4823760823
590,242,317,232.908,477595.128765497,3159153.9807373965,477588.0505512286,3159385.922874687
591,242,186,183.493,477595.128765497,3159153.9807373965,477553.9300627227,3158979.9718884546
592,243,90,569.344,477781.2831026083,3159076.597570405,478041.82616112934,3159385.5625532153
593,243,75,322.547,477781.2831026083,3159076.597570405,477784.7381842769,3159392.6497749756
594,243,146,204.557,477781.2831026083,3159076.597570405,477636.3503502808,3158981.719874155
595,244,269,171.046,477343.1669155929,3158622.4751396244,477486.08562506514,3158571.659716353
596,244,268,41.907,477343.1669155929,3158622.4751396244,477301.2027978411,3158621.8583596977
597,244,241,265.088,477343.1669155929,3158622.4751396244,477340.32226498256,3158886.5700238626
598,245,216,149.28,477008.38652898074,3160359.5072679124,476858.90115137113,3160361.419008879
599,245,17,256.089,477008.38652898074,3160359.5072679124,476935.1322045962,3160602.326505031
600,246,198,201.209,476927.70546346315,3160992.7044873494,476931.58447152184,3160792.2749951654
601,247,417,44.14,476817.01965222805,3160789.8976865183,476772.83215384017,3160788.622550487
602,247,416,214.758,476817.01965222805,3160789.8976865183,476739.07103995624,3160630.310754545
603,247,95,373.141,476817.01965222805,3160789.8976865183,476580.9470046199,3160912.7407893264
604,247,198,114.419,476817.01965222805,3160789.8976865183,476931.58447152184,3160792.2749951654
605,248,249,70.426,478439.0246412516,3160876.6138629983,478368.51032119273,3160875.070997072
606,249,248,70.426,478368.51032119273,3160875.070997072,478439.0246412516,3160876.6138629983
607,249,439,462.303,478368.51032119273,3160875.070997072,478149.35754185513,3160665.3623526497
608,249,439,417.017,478368.51032119273,3160875.070997072,478149.35754185513,3160665.3623526497
609,250,251,40.898,476864.5696795078,3158213.604826079,476864.8163600463,3158254.3510643267
610,251,250,40.898,476864.8163600463,3158254.3510643267,476864.5696795078,3158213.604826079
611,251,66,87.652,476864.8163600463,3158254.3510643267,476777.0334871461,3158254.203303717
612,251,211,204.011,476864.8163600463,3158254.3510643267,476866.0488198324,3158457.605914783
613,251,252,197.694,476864.8163600463,3158254.3510643267,477062.8029890301,3158255.081055114
614,252,425,85.914,477062.8029890301,3158255.081055114,477148.84427749657,3158255.034935518
615,252,251,197.694,477062.8029890301,3158255.081055114,476864.8163600463,3158254.3510643267
616,252,687,111.185,477062.8029890301,3158255.081055114,477055.79835480725,3158364.6500458145
617,253,254,92.019,476866.75801552803,3158574.1282276656,476958.9119381432,3158574.8219741234
618,253,211,116.956,476866.75801552803,3158574.1282276656,476866.0488198324,3158457.605914783
619,253,255,171.046,476866.75801552803,3158574.1282276656,476724.49852139683,3158640.337961624
620,254,348,113.71,476958.9119381432,3158574.8219741234,476959.40337852144,3158461.532227058
621,254,159,99.438,476958.9119381432,3158574.8219741234,477058.4979519789,3158574.538070744
622,254,253,92.019,476958.9119381432,3158574.8219741234,476866.75801552803,3158574.1282276656
623,255,301,48.84,476724.49852139683,3158640.337961624,476763.15563318523,3158670.1510982555
624,255,68,88.19,476724.49852139683,3158640.337961624,476670.5645199826,3158709.9184808303
625,255,253,171.046,476724.49852139683,3158640.337961624,476866.75801552803,3158574.1282276656
626,256,240,55.087,477429.06662625395,3158717.972331643,477428.01805598225,3158772.8461782816
627,257,258,19.395,479732.40418015915,3159190.527158422,479751.8185770102,3159189.9286043886
628,257,259,186.88,479732.40418015915,3159190.527158422,479735.3101146832,3159004.3591670175
629,258,257,19.395,479751.8185770102,3159189.9286043886,479732.40418015915,3159190.527158422
630,258,405,199.919,479751.8185770102,3159189.9286043886,479748.4458422116,3159389.0814391654
631,259,378,14.311,479735.3101146832,3159004.3591670175,479735.4028428567,3158990.100990353
632,260,261,182.964,478543.34692872915,3159692.272817934,478643.4904654736,3159783.1441710773
633,260,262,54.613,478543.34692872915,3159692.272817934,478489.09624590166,3159688.395078282
634,260,263,350.256,478543.34692872915,3159692.272817934,478631.8887299751,3159454.8205254264
635,261,260,182.964,478643.4904654736,3159783.1441710773,478543.34692872915,3159692.272817934
636,262,372,145.851,478489.09624590166,3159688.395078282,478487.92520619667,3159833.702968311
637,262,330,190.319,478489.09624590166,3159688.395078282,478491.4184297515,3159498.79323445
638,262,260,54.613,478489.09624590166,3159688.395078282,478543.34692872915,3159692.272817934
639,263,260,350.256,478631.8887299751,3159454.8205254264,478543.34692872915,3159692.272817934
640,263,120,233.383,478631.8887299751,3159454.8205254264,478830.1014386764,3159343.066511394
641,263,365,95.873,478631.8887299751,3159454.8205254264,478549.1452793863,3159499.019800095
642,264,84,215.95,477730.6070373638,3159390.791596538,477728.0717843458,3159605.930043115
643,264,75,54.083,477730.6070373638,3159390.791596538,477784.7381842769,3159392.6497749756
644,264,408,51.332,477730.6070373638,3159390.791596538,477679.2155750206,3159389.4823760823
645,265,266,428.379,475552.733442276,3160214.898886548,475609.7036079524,3159806.159398134
646,265,267,137.998,475552.733442276,3160214.898886548,475690.11833750905,3160229.846054038
647,266,265,428.379,475609.7036079524,3159806.159398134,475552.733442276,3160214.898886548
648,267,284,432.808,475690.11833750905,3160229.846054038,475697.019045463,3159798.6883320785
649,267,285,62.076,475690.11833750905,3160229.846054038,475751.9044456917,3160236.664278676
650,268,244,41.907,477301.2027978411,3158621.8583596977,477343.1669155929,3158622.4751396244
651,269,244,171.046,477486.08562506514,3158571.659716353,477343.1669155929,3158622.4751396244
652,269,270,144.887,477486.08562506514,3158571.659716353,477620.2934489991,3158625.0891948356
653,269,271,63.304,477486.08562506514,3158571.659716353,477442.13035970455,3158527.6074535595
654,270,420,290.666,477620.2934489991,3158625.0891948356,477540.46886951156,3158437.583128866
655,270,324,89.972,477620.2934489991,3158625.0891948356,477638.74656184413,3158709.8155959304
656,270,269,144.887,477620.2934489991,3158625.0891948356,477486.08562506514,3158571.659716353
657,271,394,97.154,477442.13035970455,3158527.6074535595,477344.833675886,3158528.3046546374
658,271,421,92.475,477442.13035970455,3158527.6074535595,477434.4910993804,3158436.2245314126
659,271,269,63.304,477442.13035970455,3158527.6074535595,477486.08562506514,3158571.659716353
660,272,35,32.989,477377.19446924486,3159411.874989194,477377.86461798014,3159379.0148246996
661,273,130,201.547,477355.0487461457,3159522.3483875594,477293.33374273253,3159710.14894875
662,274,130,291.52,477585.1747738146,3159718.261642073,477293.33374273253,3159710.14894875
663,274,54,171.113,477585.1747738146,3159718.261642073,477584.01418893336,3159888.7400952405
664,274,317,333.593,477585.1747738146,3159718.261642073,477588.0505512286,3159385.922874687
665,275,81,21.095,477282.6306427873,3160339.219336643,477282.85396063456,3160318.2029359653
666,275,15,248.081,477282.6306427873,3160339.219336643,477277.633006484,3160586.335640334
667,275,276,238.6,477282.6306427873,3160339.219336643,477044.4422435062,3160357.675088158
668,276,245,36.049,477044.4422435062,3160357.675088158,477008.38652898074,3160359.5072679124
669,276,660,40.561,477044.4422435062,3160357.675088158,477010.53522977594,3160338.0771738333
670,277,278,93.821,477951.72834343655,3158482.767282876,477950.8476937258,3158576.23821151
671,277,279,90.045,477951.72834343655,3158482.767282876,478033.5521082543,3158514.1098703267
672,277,280,125.534,477951.72834343655,3158482.767282876,477858.3605909185,3158533.7048929394
673,278,277,93.821,477950.8476937258,3158576.23821151,477951.72834343655,3158482.767282876
674,279,374,66.255,478033.5521082543,3158514.1098703267,478043.91558822297,3158579.3095642417
675,279,375,56.841,478033.5521082543,3158514.1098703267,478086.11727092095,3158492.4084465518
676,279,277,90.045,478033.5521082543,3158514.1098703267,477951.72834343655,3158482.767282876
677,280,277,125.534,477858.3605909185,3158533.7048929394,477951.72834343655,3158482.767282876
678,281,89,117.301,477942.2931710277,3160018.354716957,477943.8141429232,3159901.4956527976
679,281,538,213.66,477942.2931710277,3160018.354716957,477947.6511490183,3160230.5426009805
680,282,283,20.825,475235.24410681543,3160181.2442475525,475233.50779516186,3160201.9204788073
681,282,265,318.826,475235.24410681543,3160181.2442475525,475552.733442276,3160214.898886548
682,283,521,14.812,475233.50779516186,3160201.9204788073,475218.69866060256,3160201.0655046874
683,283,522,692.413,475233.50779516186,3160201.9204788073,475051.4638118351,3160852.318403594
684,284,267,432.808,475697.019045463,3159798.6883320785,475690.11833750905,3160229.846054038
685,285,286,37.463,475751.9044456917,3160236.664278676,475789.19519212557,3160240.7748582587
686,285,312,56.761,475751.9044456917,3160236.664278676,475798.22785067913,3160262.381507273
687,286,287,444.641,475789.19519212557,3160240.7748582587,475796.8772184987,3159797.839127567
688,286,288,256.058,475789.19519212557,3160240.7748582587,476044.07643727725,3160268.833628541
689,287,286,444.641,475796.8772184987,3159797.839127567,475789.19519212557,3160240.7748582587
690,288,289,16.181,476044.07643727725,3160268.833628541,476060.18796627555,3160270.5621880055
691,288,122,211.038,476044.07643727725,3160268.833628541,476054.3967898606,3160059.339580025
692,289,290,20.841,476060.18796627555,3160270.5621880055,476059.8685172934,3160291.3240197836
693,289,291,242.31,476060.18796627555,3160270.5621880055,476301.44003024994,3160296.627027318
694,290,460,16.184,476059.8685172934,3160291.3240197836,476043.7569488065,3160289.562225432
695,290,305,192.869,476059.8685172934,3160291.3240197836,476048.83529416774,3160482.1300883996
696,291,654,43.115,476301.44003024994,3160296.627027318,476334.5765853636,3160321.486760544
697,291,655,229.333,476301.44003024994,3160296.627027318,476529.70138521545,3160321.9251842555
698,292,293,21.222,480106.36714932375,3159947.3232955076,480103.7816231316,3159968.3103664443
699,292,294,920.678,480106.36714932375,3159947.3232955076,480077.3225750079,3159045.860126404
700,292,295,170.2,480106.36714932375,3159947.3232955076,480275.3553416669,3159925.1354531525
701,293,292,21.222,480103.7816231316,3159968.3103664443,480106.36714932375,3159947.3232955076
702,293,503,407.647,480103.7816231316,3159968.3103664443,479699.0623106372,3160021.649537424
703,294,292,920.678,480077.3225750079,3159045.860126404,480106.36714932375,3159947.3232955076
704,295,670,28.707,480275.3553416669,3159925.1354531525,480303.85909067653,3159921.3983722674
705,295,606,36.823,480275.3553416669,3159925.1354531525,480306.2999841039,3159942.1664568298
706,296,297,20.937,480522.0330454745,3159892.739238208,480524.87438967417,3159913.4069926706
707,296,298,418.822,480522.0330454745,3159892.739238208,480938.26751197356,3159842.666899611
708,296,299,123.142,480522.0330454745,3159892.739238208,480464.9428218364,3159786.192650992
709,297,296,20.937,480524.87438967417,3159913.4069926706,480522.0330454745,3159892.739238208
710,297,599,191.251,480524.87438967417,3159913.4069926706,480334.98943592736,3159938.3737467746
711,298,483,13.217,480938.26751197356,3159842.666899611,480951.47968132136,3159841.8588443594
712,298,101,390.318,480938.26751197356,3159842.666899611,480942.42769447126,3159453.8161771186
713,300,298,21.112,480939.1917178113,3159863.681299685,480938.26751197356,3159842.666899611
714,300,297,416.756,480939.1917178113,3159863.681299685,480524.87438967417,3159913.4069926706
715,301,255,48.84,476763.15563318523,3158670.1510982555,476724.49852139683,3158640.337961624
716,302,218,368.945,475188.3536708738,3159112.220444301,474999.2676806947,3159118.5713493875
717,302,218,193.853,475188.3536708738,3159112.220444301,474999.2676806947,3159118.5713493875
718,302,303,203.945,475188.3536708738,3159112.220444301,475171.4290909784,3159304.690331002
719,303,683,20.306,475171.4290909784,3159304.690331002,475189.37782892445,3159314.2020200477
720,303,362,40.89,475171.4290909784,3159304.690331002,475138.1321173556,3159322.0101790214
721,303,302,203.945,475171.4290909784,3159304.690331002,475188.3536708738,3159112.220444301
722,304,116,122.792,475938.7018920228,3158709.5474793916,476061.6761289647,3158710.1044841893
723,305,215,488.132,476048.83529416774,3160482.1300883996,476535.82587556227,3160503.6784482836
724,305,205,94.082,476048.83529416774,3160482.1300883996,476046.99264365545,3160575.847235185
725,305,306,106.344,476048.83529416774,3160482.1300883996,476042.6555101027,3160377.483757609
726,306,310,325.272,476042.6555101027,3160377.483757609,475916.59056045505,3160577.676632722
727,306,460,88.254,476042.6555101027,3160377.483757609,476043.7569488065,3160289.562225432
728,307,308,135.448,476832.321821133,3158160.713261658,476966.1405416595,3158166.487433649
729,308,49,48.631,476966.1405416595,3158166.487433649,476967.2974962853,3158118.049966498
730,308,307,135.448,476966.1405416595,3158166.487433649,476832.321821133,3158160.713261658
731,308,309,175.961,476966.1405416595,3158166.487433649,477140.804560307,3158160.1965061896
732,309,308,175.961,477140.804560307,3158160.1965061896,476966.1405416595,3158166.487433649
733,310,205,130.221,475916.59056045505,3160577.676632722,476046.99264365545,3160575.847235185
734,310,239,124.834,475916.59056045505,3160577.676632722,475792.532424695,3160587.39337471
735,310,306,325.272,475916.59056045505,3160577.676632722,476042.6555101027,3160377.483757609
736,311,239,400.422,475789.3568707593,3160986.3273418685,475792.532424695,3160587.39337471
737,312,535,199.895,475798.22785067913,3160262.381507273,475599.1854423174,3160241.0582056404
738,312,239,326.267,475798.22785067913,3160262.381507273,475792.532424695,3160587.39337471
739,313,314,349.913,478731.0997553997,3161035.6328807636,478726.1945965734,3160687.875818582
740,314,313,349.913,478726.1945965734,3160687.875818582,478731.0997553997,3161035.6328807636
741,315,316,988.504,478880.1030194037,3161042.265212904,478793.0858334124,3160140.5644049454
742,316,315,988.504,478793.0858334124,3160140.5644049454,478880.1030194037,3161042.265212904
743,316,536,302.897,478793.0858334124,3160140.5644049454,478492.34597188566,3160180.0645903614
744,317,36,88.514,477588.0505512286,3159385.922874687,477499.44034273905,3159383.4337930726
745,317,242,232.908,477588.0505512286,3159385.922874687,477595.128765497,3159153.9807373965
746,317,408,91.099,477588.0505512286,3159385.922874687,477679.2155750206,3159389.4823760823
747,317,274,333.593,477588.0505512286,3159385.922874687,477585.1747738146,3159718.261642073
748,318,319,306.262,474891.6261116874,3160095.7400889113,474897.1734142413,3159790.6805367065
749,319,336,193.262,474897.1734142413,3159790.6805367065,474903.4610468838,3159598.2328523286
750,319,337,98.837,474897.1734142413,3159790.6805367065,474996.15481256257,3159791.4216975966
751,319,318,306.262,474897.1734142413,3159790.6805367065,474891.6261116874,3160095.7400889113
752,319,414,111.066,474897.1734142413,3159790.6805367065,474786.03971158614,3159787.7284846646
753,320,321,279.569,479605.6533799155,3159545.912502466,479600.2011663805,3159824.3911898383
754,321,320,279.569,479600.2011663805,3159824.3911898383,479605.6533799155,3159545.912502466
755,321,322,102.127,479600.2011663805,3159824.3911898383,479702.4775165795,3159825.077730392
756,321,323,98.52,479600.2011663805,3159824.3911898383,479501.5345445006,3159824.1202106075
757,322,321,102.127,479702.4775165795,3159825.077730392,479600.2011663805,3159824.3911898383
758,322,403,79.007,479702.4775165795,3159825.077730392,479712.13262794324,3159746.968654489
759,323,321,98.52,479501.5345445006,3159824.1202106075,479600.2011663805,3159824.3911898383
760,324,144,87.626,477638.74656184413,3158709.8155959304,477638.01317488856,3158797.115590297
761,324,325,111.627,477638.74656184413,3158709.8155959304,477530.8182184796,3158684.6300106673
762,324,270,89.972,477638.74656184413,3158709.8155959304,477620.2934489991,3158625.0891948356
763,325,324,111.627,477530.8182184796,3158684.6300106673,477638.74656184413,3158709.8155959304
764,326,128,45.453,477078.9615146109,3159650.288010424,477124.4801892656,3159649.899959408
765,327,128,144.888,477135.1351511694,3159506.434514907,477124.4801892656,3159649.899959408
766,328,133,1000.428,479298.6915195148,3158824.8195860735,479288.9203395839,3159821.4806659515
767,328,329,779.01,479298.6915195148,3158824.8195860735,479313.0744105039,3158051.0174415517
768,328,330,1469.482,479298.6915195148,3158824.8195860735,478491.4184297515,3159498.79323445
769,329,328,779.01,479313.0744105039,3158051.0174415517,479298.6915195148,3158824.8195860735
770,330,365,57.643,478491.4184297515,3159498.79323445,478549.1452793863,3159499.019800095
771,330,262,190.319,478491.4184297515,3159498.79323445,478489.09624590166,3159688.395078282
772,330,328,1469.482,478491.4184297515,3159498.79323445,479298.6915195148,3158824.8195860735
773,331,669,21.263,479284.8535348464,3160054.9452304244,479284.1378757483,3160076.117525903
774,331,133,234.371,479284.8535348464,3160054.9452304244,479288.9203395839,3159821.4806659515
775,331,500,397.292,479284.8535348464,3160054.9452304244,479679.28320119926,3160002.8946738285
776,332,333,18.627,479307.84288003563,3157774.851320542,479309.19613876543,3157793.3610648275
777,332,334,112.649,479307.84288003563,3157774.851320542,479420.653895106,3157776.004409428
778,333,332,18.627,479309.19613876543,3157793.3610648275,479307.84288003563,3157774.851320542
779,333,513,332.826,479309.19613876543,3157793.3610648275,478975.8749051427,3157792.768433768
780,334,400,16.746,479420.653895106,3157776.004409428,479420.80055633147,3157792.6883342033
781,334,401,530.322,479420.653895106,3157776.004409428,479765.23673380277,3157494.1779051223
782,334,402,80.833,479420.653895106,3157776.004409428,479501.58561725065,3157777.790337162
783,335,336,94.896,474808.8495386078,3159597.272573795,474903.4610468838,3159598.2328523286
784,336,319,193.262,474903.4610468838,3159598.2328523286,474897.1734142413,3159790.6805367065
