source,target,length,source_x,source_y
305,649,29.058,895266,-5.34488e+06
672,671,29.058,893695,-5.3434e+06
672,662,29.058,893695,-5.3434e+06
672,668,29.058,893695,-5.3434e+06
307,306,29.058,898040,-5.34397e+06
307,308,29.058,898040,-5.34397e+06
307,1178,29.058,898040,-5.34397e+06
309,310,29.058,897866,-5.34402e+06
676,675,29.058,891224,-5.34418e+06
676,1259,29.058,891224,-5.34418e+06
676,441,29.058,891224,-5.34418e+06
311,4,29.058,898324,-5.34388e+06
311,472,29.058,898324,-5.34388e+06
311,1117,29.058,898324,-5.34388e+06
313,312,29.058,894124,-5.34525e+06
313,1185,29.058,894124,-5.34525e+06
313,653,29.058,894124,-5.34525e+06
680,547,29.058,883503,-5.34639e+06
680,682,29.058,883503,-5.34639e+06
680,777,29.058,883503,-5.34639e+06
315,314,29.058,895844,-5.34468e+06
317,316,29.058,889767,-5.34575e+06
684,154,29.058,901372,-5.3418e+06
684,1246,29.058,901372,-5.3418e+06
684,516,29.058,901372,-5.3418e+06
319,318,29.058,889072,-5.34594e+06
321,320,29.058,899615,-5.3434e+06
321,190,29.058,899615,-5.3434e+06
321,29,29.058,899615,-5.3434e+06
752,751,29.058,913159,-5.33793e+06
752,101,29.058,913159,-5.33793e+06
752,750,29.058,913159,-5.33793e+06
323,44,29.058,900133,-5.34321e+06
325,177,29.058,883118,-5.34902e+06
325,554,29.058,883118,-5.34902e+06
325,172,29.058,883118,-5.34902e+06
756,707,29.058,900082,-5.34383e+06
327,328,29.058,907116,-5.34085e+06
329,146,29.058,896765,-5.3437e+06
329,142,29.058,896765,-5.3437e+06
329,837,29.058,896765,-5.3437e+06
760,621,29.058,900021,-5.34381e+06
760,759,29.058,900021,-5.34381e+06
760,757,29.058,900021,-5.34381e+06
331,332,29.058,899122,-5.34355e+06
331,1065,29.058,899122,-5.34355e+06
331,330,29.058,899122,-5.34355e+06
333,334,29.058,899112,-5.34355e+06
764,1294,29.058,878328,-5.35082e+06
764,763,29.058,878328,-5.35082e+06
764,250,29.058,878328,-5.35082e+06
335,189,29.058,900103,-5.3433e+06
335,465,29.058,900103,-5.3433e+06
335,330,29.058,900103,-5.3433e+06
1062,1061,29.058,901589,-5.34132e+06
1062,159,29.058,901589,-5.34132e+06
1062,157,29.058,901589,-5.34132e+06
337,491,29.058,952381,-5.32643e+06
704,703,29.058,892436,-5.3455e+06
339,343,29.058,892395,-5.34459e+06
339,423,29.058,892395,-5.34459e+06
339,835,29.058,892395,-5.34459e+06
341,343,29.058,894024,-5.34409e+06
341,635,29.058,894024,-5.34409e+06
341,808,29.058,894024,-5.34409e+06
708,461,29.058,892195,-5.34597e+06
708,651,29.058,892195,-5.34597e+06
708,717,29.058,892195,-5.34597e+06
1060,815,29.058,901981,-5.3414e+06
1060,1248,29.058,901981,-5.3414e+06
1060,1063,29.058,901981,-5.3414e+06
343,339,29.058,893110,-5.34436e+06
343,341,29.058,893110,-5.34436e+06
343,808,29.058,893110,-5.34436e+06
344,342,29.058,893984,-5.3441e+06
344,346,29.058,893984,-5.3441e+06
344,810,29.058,893984,-5.3441e+06
553,554,29.058,883047,-5.34903e+06
553,599,29.058,883047,-5.34903e+06
553,563,29.058,883047,-5.34903e+06
1070,1069,29.058,884101,-5.34902e+06
1070,933,29.058,884101,-5.34902e+06
1070,1109,29.058,884101,-5.34902e+06
345,1126,29.058,894991,-5.34378e+06
345,635,29.058,894991,-5.34378e+06
345,536,29.058,894991,-5.34378e+06
712,701,29.058,888009,-5.34771e+06
712,713,29.058,888009,-5.34771e+06
712,700,29.058,888009,-5.34771e+06
346,347,29.058,895032,-5.34377e+06
346,344,29.058,895032,-5.34377e+06
346,636,29.058,895032,-5.34377e+06
347,346,29.058,895154,-5.34374e+06
347,636,29.058,895154,-5.34374e+06
347,1359,29.058,895154,-5.34374e+06
349,1194,29.058,897883,-5.34291e+06
349,358,29.058,897883,-5.34291e+06
349,534,29.058,897883,-5.34291e+06
716,302,29.058,895807,-5.34471e+06
716,710,29.058,895807,-5.34471e+06
716,304,29.058,895807,-5.34471e+06
1225,392,29.058,909369,-5.33934e+06
350,1194,29.058,898240,-5.34283e+06
350,351,29.058,898240,-5.34283e+06
350,358,29.058,898240,-5.34283e+06
1068,266,29.058,881162,-5.34994e+06
351,350,29.058,898193,-5.34284e+06
353,1340,29.058,898101,-5.34285e+06
353,354,29.058,898101,-5.34285e+06
353,355,29.058,898101,-5.34285e+06
656,657,29.058,913081,-5.33809e+06
656,88,29.058,913081,-5.33809e+06
656,781,29.058,913081,-5.33809e+06
355,353,29.058,898151,-5.34283e+06
357,356,29.058,898175,-5.34283e+06
660,300,29.058,886711,-5.34545e+06
660,1028,29.058,886711,-5.34545e+06
660,661,29.058,886711,-5.34545e+06
359,358,29.058,898800,-5.34268e+06
359,362,29.058,898800,-5.34268e+06
359,367,29.058,898800,-5.34268e+06
361,352,29.058,898800,-5.34268e+06
361,360,29.058,898800,-5.34268e+06
361,427,29.058,898800,-5.34268e+06
664,663,29.058,893683,-5.34339e+06
664,668,29.058,893683,-5.34339e+06
664,632,29.058,893683,-5.34339e+06
363,362,29.058,899075,-5.34262e+06
365,366,29.058,900633,-5.34213e+06
365,558,29.058,900633,-5.34213e+06
365,1090,29.058,900633,-5.34213e+06
668,667,29.058,893653,-5.34342e+06
668,664,29.058,893653,-5.34342e+06
668,672,29.058,893653,-5.34342e+06
668,439,29.058,893653,-5.34342e+06
367,368,29.058,899626,-5.34245e+06
367,428,29.058,899626,-5.34245e+06
367,359,29.058,899626,-5.34245e+06
369,256,29.058,886570,-5.34653e+06
369,257,29.058,886570,-5.34653e+06
369,950,29.058,886570,-5.34653e+06
736,681,29.058,883446,-5.34641e+06
736,679,29.058,883446,-5.34641e+06
736,767,29.058,883446,-5.34641e+06
371,143,29.058,897694,-5.34329e+06
373,372,29.058,913257,-5.33961e+06
373,923,29.058,913257,-5.33961e+06
373,1199,29.058,913257,-5.33961e+06
373,737,29.058,913257,-5.33961e+06
740,739,29.058,913354,-5.3396e+06
740,1253,29.058,913354,-5.3396e+06
740,509,29.058,913354,-5.3396e+06
375,184,29.058,907035,-5.34091e+06
377,378,29.058,881567,-5.34981e+06
377,564,29.058,881567,-5.34981e+06
377,605,29.058,881567,-5.34981e+06
744,1188,29.058,915887,-5.3376e+06
744,824,29.058,915887,-5.3376e+06
744,66,29.058,915887,-5.3376e+06
379,429,29.058,901227,-5.34195e+06
379,424,29.058,901227,-5.34195e+06
379,503,29.058,901227,-5.34195e+06
381,380,29.058,902611,-5.34149e+06
381,726,29.058,902611,-5.34149e+06
381,503,29.058,902611,-5.34149e+06
748,749,29.058,919812,-5.3359e+06
383,382,29.058,903733,-5.34113e+06
383,385,29.058,903733,-5.34113e+06
383,726,29.058,903733,-5.34113e+06
384,725,29.058,904505,-5.34088e+06
529,1010,29.058,889659,-5.34706e+06
529,530,29.058,889659,-5.34706e+06
529,126,29.058,889659,-5.34706e+06
386,478,29.058,905915,-5.34044e+06
386,727,29.058,905915,-5.34044e+06
386,725,29.058,905915,-5.34044e+06
388,389,29.058,908878,-5.33948e+06
533,532,29.058,906958,-5.3401e+06
533,1227,29.058,906958,-5.3401e+06
533,727,29.058,906958,-5.3401e+06
390,391,29.058,908899,-5.33948e+06
392,395,29.058,909731,-5.33922e+06
392,1225,29.058,909731,-5.33922e+06
392,501,29.058,909731,-5.33922e+06
537,506,29.058,918209,-5.33771e+06
537,944,29.058,918209,-5.33771e+06
537,287,29.058,918209,-5.33771e+06
394,393,29.058,911580,-5.33861e+06
394,818,29.058,911580,-5.33861e+06
394,816,29.058,911580,-5.33861e+06
396,397,29.058,911424,-5.33867e+06
396,393,29.058,911424,-5.33867e+06
396,1289,29.058,911424,-5.33867e+06
541,506,29.058,918044,-5.33764e+06
541,1304,29.058,918044,-5.33764e+06
541,540,29.058,918044,-5.33764e+06
398,399,29.058,882263,-5.34958e+06
398,437,29.058,882263,-5.34958e+06
398,115,29.058,882263,-5.34958e+06
1052,1053,29.058,882143,-5.34643e+06
1052,1046,29.058,882143,-5.34643e+06
1052,1051,29.058,882143,-5.34643e+06
399,398,29.058,882195,-5.34959e+06
400,641,29.058,883610,-5.34904e+06
609,23,29.058,894426,-5.34463e+06
609,15,29.058,894426,-5.34463e+06
609,618,29.058,894426,-5.34463e+06
402,222,29.058,883403,-5.34739e+06
404,403,29.058,913259,-5.33787e+06
404,405,29.058,913259,-5.33787e+06
404,658,29.058,913259,-5.33787e+06
613,21,29.058,892451,-5.34553e+06
613,22,29.058,892451,-5.34553e+06
613,703,29.058,892451,-5.34553e+06
406,405,29.058,913518,-5.33775e+06
408,407,29.058,913469,-5.33776e+06
408,405,29.058,913469,-5.33776e+06
408,410,29.058,913469,-5.33776e+06
617,618,29.058,895365,-5.34427e+06
617,142,29.058,895365,-5.34427e+06
617,136,29.058,895365,-5.34427e+06
410,409,29.058,913477,-5.33775e+06
410,408,29.058,913477,-5.33775e+06
410,403,29.058,913477,-5.33775e+06
412,413,29.058,915204,-5.33693e+06
621,760,29.058,899248,-5.34405e+06
621,196,29.058,899248,-5.34405e+06
621,199,29.058,899248,-5.34405e+06
414,504,29.058,914510,-5.3371e+06
414,273,29.058,914510,-5.3371e+06
414,415,29.058,914510,-5.3371e+06
416,415,29.058,914546,-5.33715e+06
561,562,29.058,883534,-5.34917e+06
561,48,29.058,883534,-5.34917e+06
561,642,29.058,883534,-5.34917e+06
1078,122,29.058,886810,-5.3482e+06
417,418,29.058,914647,-5.33711e+06
720,719,29.058,894035,-5.34525e+06
720,648,29.058,894035,-5.34525e+06
720,1180,29.058,894035,-5.34525e+06
720,715,29.058,894035,-5.34525e+06
418,417,29.058,914413,-5.33727e+06
418,638,29.058,914413,-5.33727e+06
418,542,29.058,914413,-5.33727e+06
1239,260,29.058,887041,-5.34625e+06
420,419,29.058,913896,-5.33722e+06
565,376,29.058,884666,-5.34856e+06
421,422,29.058,914871,-5.33703e+06
421,496,29.058,914871,-5.33703e+06
421,274,29.058,914871,-5.33703e+06
724,1286,29.058,901272,-5.34194e+06
724,1237,29.058,901272,-5.34194e+06
724,1156,29.058,901272,-5.34194e+06
1233,834,29.058,884395,-5.34632e+06
422,419,29.058,914633,-5.33707e+06
422,421,29.058,914633,-5.33707e+06
422,413,29.058,914633,-5.33707e+06
1076,639,29.058,914630,-5.33718e+06
1076,274,29.058,914630,-5.33718e+06
1076,543,29.058,914630,-5.33718e+06
423,339,29.058,890944,-5.34505e+06
423,835,29.058,890944,-5.34505e+06
423,264,29.058,890944,-5.34505e+06
424,379,29.058,902190,-5.34164e+06
424,425,29.058,902190,-5.34164e+06
424,600,29.058,902190,-5.34164e+06
569,1099,29.058,882411,-5.34909e+06
569,1095,29.058,882411,-5.34909e+06
569,1341,29.058,882411,-5.34909e+06
426,427,29.058,899891,-5.34236e+06
1247,95,29.058,909823,-5.34008e+06
428,367,29.058,900237,-5.34226e+06
428,429,29.058,900237,-5.34226e+06
428,794,29.058,900237,-5.34226e+06
573,555,29.058,886232,-5.34811e+06
1241,1242,29.058,899241,-5.34167e+06
1241,1244,29.058,899241,-5.34167e+06
1241,1364,29.058,899241,-5.34167e+06
1241,1365,29.058,899241,-5.34167e+06
430,582,29.058,901296,-5.34194e+06
430,1139,29.058,901296,-5.34194e+06
430,1142,29.058,901296,-5.34194e+06
432,627,29.058,900644,-5.34123e+06
432,168,29.058,900644,-5.34123e+06
432,167,29.058,900644,-5.34123e+06
513,55,29.058,924815,-5.33527e+06
513,1023,29.058,924815,-5.33527e+06
513,1026,29.058,924815,-5.33527e+06
434,109,29.058,918571,-5.33633e+06
434,108,29.058,918571,-5.33633e+06
434,1125,29.058,918571,-5.33633e+06
436,437,29.058,882177,-5.3496e+06
517,559,29.058,901393,-5.34169e+06
517,787,29.058,901393,-5.34169e+06
517,1120,29.058,901393,-5.34169e+06
438,177,29.058,883510,-5.34899e+06
438,563,29.058,883510,-5.34899e+06
438,640,29.058,883510,-5.34899e+06
440,518,29.058,890421,-5.34443e+06
440,670,29.058,890421,-5.34443e+06
440,661,29.058,890421,-5.34443e+06
521,798,29.058,914163,-5.33867e+06
521,989,29.058,914163,-5.33867e+06
521,990,29.058,914163,-5.33867e+06
442,443,29.058,889725,-5.34699e+06
442,131,29.058,889725,-5.34699e+06
442,1186,29.058,889725,-5.34699e+06
444,515,29.058,883053,-5.34722e+06
444,544,29.058,883053,-5.34722e+06
444,545,29.058,883053,-5.34722e+06
525,887,29.058,900090,-5.34252e+06
446,235,29.058,875973,-5.35045e+06
446,234,29.058,875973,-5.35045e+06
446,449,29.058,875973,-5.35045e+06
448,229,29.058,878979,-5.3491e+06
448,1208,29.058,878979,-5.3491e+06
448,527,29.058,878979,-5.3491e+06
593,594,29.058,910029,-5.34072e+06
593,1007,29.058,910029,-5.34072e+06
593,592,29.058,910029,-5.34072e+06
450,240,29.058,878596,-5.35046e+06
452,449,29.058,874937,-5.35096e+06
452,451,29.058,874937,-5.35096e+06
452,574,29.058,874937,-5.35096e+06
597,598,29.058,909989,-5.34075e+06
454,211,29.058,875758,-5.3498e+06
454,550,29.058,875758,-5.3498e+06
454,697,29.058,875758,-5.3498e+06
456,457,29.058,891643,-5.34659e+06
456,1201,29.058,891643,-5.34659e+06
456,512,29.058,891643,-5.34659e+06
601,471,29.058,894215,-5.34522e+06
601,721,29.058,894215,-5.34522e+06
601,1189,29.058,894215,-5.34522e+06
458,1155,29.058,894643,-5.34452e+06
458,316,29.058,894643,-5.34452e+06
458,957,29.058,894643,-5.34452e+06
460,306,29.058,898755,-5.34369e+06
460,963,29.058,898755,-5.34369e+06
460,334,29.058,898755,-5.34369e+06
605,377,29.058,881243,-5.34991e+06
462,49,29.058,899728,-5.34339e+06
464,1118,29.058,897915,-5.34404e+06
673,674,29.058,891054,-5.34423e+06
673,298,29.058,891054,-5.34423e+06
673,1256,29.058,891054,-5.34423e+06
466,23,29.058,892705,-5.34528e+06
468,4,29.058,900485,-5.34307e+06
468,473,29.058,900485,-5.34307e+06
468,475,29.058,900485,-5.34307e+06
677,251,29.058,885001,-5.34596e+06
677,682,29.058,885001,-5.34596e+06
677,681,29.058,885001,-5.34596e+06
470,469,29.058,895921,-5.34467e+06
470,305,29.058,895921,-5.34467e+06
470,714,29.058,895921,-5.34467e+06
472,710,29.058,897361,-5.34422e+06
472,1118,29.058,897361,-5.34422e+06
472,311,29.058,897361,-5.34422e+06
681,677,29.058,884135,-5.34632e+06
681,736,29.058,884135,-5.34632e+06
681,1232,29.058,884135,-5.34632e+06
474,477,29.058,906083,-5.34121e+06
474,475,29.058,906083,-5.34121e+06
474,1059,29.058,906083,-5.34121e+06
476,1057,29.058,904723,-5.34166e+06
476,46,29.058,904723,-5.34166e+06
476,963,29.058,904723,-5.34166e+06
685,690,29.058,874247,-5.35025e+06
685,695,29.058,874247,-5.35025e+06
685,552,29.058,874247,-5.35025e+06
478,386,29.058,905620,-5.34053e+06
480,485,29.058,883290,-5.34752e+06
480,226,29.058,883290,-5.34752e+06
480,221,29.058,883290,-5.34752e+06
625,519,29.058,914892,-5.33844e+06
625,990,29.058,914892,-5.33844e+06
625,62,29.058,914892,-5.33844e+06
482,217,29.058,883563,-5.34738e+06
482,686,29.058,883563,-5.34738e+06
482,218,29.058,883563,-5.34738e+06
484,219,29.058,882679,-5.34766e+06
484,655,29.058,882679,-5.34766e+06
484,486,29.058,882679,-5.34766e+06
629,626,29.058,909281,-5.3402e+06
629,1008,29.058,909281,-5.3402e+06
629,1215,29.058,909281,-5.3402e+06
486,220,29.058,882044,-5.34787e+06
486,484,29.058,882044,-5.34787e+06
486,552,29.058,882044,-5.34787e+06
488,489,29.058,943628,-5.32925e+06
488,493,29.058,943628,-5.32925e+06
488,52,29.058,943628,-5.32925e+06
633,586,29.058,888667,-5.34579e+06
633,256,29.058,888667,-5.34579e+06
633,845,29.058,888667,-5.34579e+06
490,491,29.058,943925,-5.32916e+06
490,492,29.058,943925,-5.32916e+06
490,77,29.058,943925,-5.32916e+06
492,490,29.058,943913,-5.32917e+06
637,89,29.058,914768,-5.33755e+06
637,942,29.058,914768,-5.33755e+06
637,781,29.058,914768,-5.33755e+06
494,52,29.058,943673,-5.32922e+06
496,421,29.058,914942,-5.33702e+06
577,578,29.058,897857,-5.34451e+06
498,497,29.058,915043,-5.33699e+06
500,1227,29.058,907982,-5.33977e+06
581,580,29.058,913156,-5.33785e+06
581,761,29.058,913156,-5.33785e+06
581,751,29.058,913156,-5.33785e+06
502,133,29.058,889590,-5.34705e+06
502,702,29.058,889590,-5.34705e+06
502,134,29.058,889590,-5.34705e+06
504,1318,29.058,913870,-5.33723e+06
504,414,29.058,913870,-5.33723e+06
504,1290,29.058,913870,-5.33723e+06
585,584,29.058,900734,-5.34229e+06
506,541,29.058,918180,-5.33766e+06
506,537,29.058,918180,-5.33766e+06
506,851,29.058,918180,-5.33766e+06
508,505,29.058,918205,-5.33773e+06
508,538,29.058,918205,-5.33773e+06
508,1324,29.058,918205,-5.33773e+06
589,590,29.058,909961,-5.34074e+06
510,283,29.058,908733,-5.34116e+06
510,982,29.058,908733,-5.34116e+06
510,374,29.058,908733,-5.34116e+06
512,195,29.058,892893,-5.34622e+06
512,456,29.058,892893,-5.34622e+06
512,289,29.058,892893,-5.34622e+06
514,251,29.058,885511,-5.34557e+06
514,778,29.058,885511,-5.34557e+06
514,1066,29.058,885511,-5.34557e+06
515,444,29.058,883168,-5.34729e+06
515,447,29.058,883168,-5.34729e+06
515,1373,29.058,883168,-5.34729e+06
516,684,29.058,901318,-5.34179e+06
518,440,29.058,891935,-5.34395e+06
518,665,29.058,891935,-5.34395e+06
518,632,29.058,891935,-5.34395e+06
519,625,29.058,913546,-5.33887e+06
519,798,29.058,913546,-5.33887e+06
519,946,29.058,913546,-5.33887e+06
520,50,29.058,914893,-5.33845e+06
520,800,29.058,914893,-5.33845e+06
520,1077,29.058,914893,-5.33845e+06
522,523,29.058,910813,-5.33971e+06
522,92,29.058,910813,-5.33971e+06
522,282,29.058,910813,-5.33971e+06
523,522,29.058,909370,-5.34016e+06
523,94,29.058,909370,-5.34016e+06
523,95,29.058,909370,-5.34016e+06
524,96,29.058,909657,-5.34007e+06
524,626,29.058,909657,-5.34007e+06
524,93,29.058,909657,-5.34007e+06
526,72,29.058,917539,-5.33758e+06
526,622,29.058,917539,-5.33758e+06
526,62,29.058,917539,-5.33758e+06
527,233,29.058,875895,-5.35038e+06
527,232,29.058,875895,-5.35038e+06
527,448,29.058,875895,-5.35038e+06
528,282,29.058,911728,-5.33944e+06
528,280,29.058,911728,-5.33944e+06
528,946,29.058,911728,-5.33944e+06
530,529,29.058,889745,-5.34704e+06
531,602,29.058,900462,-5.34133e+06
531,20,29.058,900462,-5.34133e+06
531,1006,29.058,900462,-5.34133e+06
532,389,29.058,908033,-5.33975e+06
532,533,29.058,908033,-5.33975e+06
532,1227,29.058,908033,-5.33975e+06
534,636,29.058,897080,-5.34315e+06
534,348,29.058,897080,-5.34315e+06
534,349,29.058,897080,-5.34315e+06
535,536,29.058,897266,-5.34309e+06
535,354,29.058,897266,-5.34309e+06
535,913,29.058,897266,-5.34309e+06
536,535,29.058,895776,-5.34354e+06
536,635,29.058,895776,-5.34354e+06
536,345,29.058,895776,-5.34354e+06
538,853,29.058,917701,-5.33795e+06
538,508,29.058,917701,-5.33795e+06
538,509,29.058,917701,-5.33795e+06
539,505,29.058,918110,-5.33763e+06
539,507,29.058,918110,-5.33763e+06
539,1323,29.058,918110,-5.33763e+06
540,60,29.058,917914,-5.33761e+06
540,541,29.058,917914,-5.33761e+06
540,852,29.058,917914,-5.33761e+06
542,411,29.058,913987,-5.33745e+06
542,638,29.058,913987,-5.33745e+06
542,418,29.058,913987,-5.33745e+06
543,639,29.058,914096,-5.33741e+06
543,1076,29.058,914096,-5.33741e+06
543,403,29.058,914096,-5.33741e+06
544,1372,29.058,883349,-5.34721e+06
544,444,29.058,883349,-5.34721e+06
544,1371,29.058,883349,-5.34721e+06
546,547,29.058,884152,-5.34637e+06
546,834,29.058,884152,-5.34637e+06
546,549,29.058,884152,-5.34637e+06
1362,9,29.058,892350,-5.34552e+06
547,546,29.058,884210,-5.34626e+06
547,680,29.058,884210,-5.34626e+06
547,678,29.058,884210,-5.34626e+06
548,747,29.058,884621,-5.34629e+06
548,1232,29.058,884621,-5.34629e+06
548,254,29.058,884621,-5.34629e+06
1216,330,29.058,895335,-5.34438e+06
1216,1218,29.058,895335,-5.34438e+06
1216,1154,29.058,895335,-5.34438e+06
550,28,29.058,874141,-5.35028e+06
550,454,29.058,874141,-5.35028e+06
550,791,29.058,874141,-5.35028e+06
551,301,29.058,885609,-5.34549e+06
552,1112,29.058,875899,-5.34975e+06
552,685,29.058,875899,-5.34975e+06
552,486,29.058,875899,-5.34975e+06
554,553,29.058,883077,-5.34902e+06
554,325,29.058,883077,-5.34902e+06
554,1098,29.058,883077,-5.34902e+06
1370,1340,29.058,898156,-5.34284e+06
555,556,29.058,886186,-5.34812e+06
555,573,29.058,886186,-5.34812e+06
555,175,29.058,886186,-5.34812e+06
556,555,29.058,886219,-5.34811e+06
1224,558,29.058,901752,-5.34178e+06
558,731,29.058,901329,-5.34191e+06
558,365,29.058,901329,-5.34191e+06
558,1224,29.058,901329,-5.34191e+06
559,1174,29.058,901338,-5.34174e+06
559,517,29.058,901338,-5.34174e+06
559,1176,29.058,901338,-5.34174e+06
560,467,29.058,889767,-5.34576e+06
562,561,29.058,883003,-5.34936e+06
562,115,29.058,883003,-5.34936e+06
562,47,29.058,883003,-5.34936e+06
563,438,29.058,883300,-5.34901e+06
563,267,29.058,883300,-5.34901e+06
563,553,29.058,883300,-5.34901e+06
564,377,29.058,881835,-5.34972e+06
564,437,29.058,881835,-5.34972e+06
564,115,29.058,881835,-5.34972e+06
1232,681,29.058,884072,-5.34637e+06
1232,548,29.058,884072,-5.34637e+06
1232,747,29.058,884072,-5.34637e+06
566,376,29.058,884709,-5.34855e+06
567,83,29.058,884687,-5.34853e+06
567,33,29.058,884687,-5.34853e+06
567,762,29.058,884687,-5.34853e+06
568,181,29.058,885227,-5.34837e+06
570,102,29.058,920910,-5.33538e+06
571,572,29.058,882224,-5.3496e+06
572,571,29.058,882186,-5.34962e+06
572,435,29.058,882186,-5.34962e+06
572,266,29.058,882186,-5.34962e+06
1240,360,29.058,899067,-5.34261e+06
574,452,29.058,874954,-5.35095e+06
575,449,29.058,875151,-5.35089e+06
576,445,29.058,874856,-5.35098e+06
576,1111,29.058,874856,-5.35098e+06
576,1273,29.058,874856,-5.35098e+06
578,577,29.058,897891,-5.34451e+06
578,204,29.058,897891,-5.34451e+06
578,207,29.058,897891,-5.34451e+06
579,297,29.058,894512,-5.34309e+06
580,581,29.058,913423,-5.33778e+06
582,429,29.058,901103,-5.34199e+06
582,1156,29.058,901103,-5.34199e+06
582,430,29.058,901103,-5.34199e+06
583,731,29.058,901879,-5.34173e+06
583,1088,29.058,901879,-5.34173e+06
583,1122,29.058,901879,-5.34173e+06
584,585,29.058,900718,-5.34229e+06
584,1030,29.058,900718,-5.34229e+06
584,890,29.058,900718,-5.34229e+06
586,633,29.058,889181,-5.34562e+06
586,265,29.058,889181,-5.34562e+06
586,340,29.058,889181,-5.34562e+06
587,264,29.058,888250,-5.34593e+06
587,260,29.058,888250,-5.34593e+06
587,844,29.058,888250,-5.34593e+06
588,1156,29.058,901097,-5.34209e+06
588,1088,29.058,901097,-5.34209e+06
588,1029,29.058,901097,-5.34209e+06
590,511,29.058,909920,-5.34076e+06
590,589,29.058,909920,-5.34076e+06
590,592,29.058,909920,-5.34076e+06
591,592,29.058,909983,-5.34074e+06
1315,968,29.058,902440,-5.34331e+06
594,593,29.058,909982,-5.34073e+06
595,283,29.058,909927,-5.34077e+06
595,596,29.058,909927,-5.34077e+06
595,285,29.058,909927,-5.34077e+06
598,597,29.058,910027,-5.34074e+06
598,1036,29.058,910027,-5.34074e+06
598,285,29.058,910027,-5.34074e+06
599,1096,29.058,882795,-5.34906e+06
599,553,29.058,882795,-5.34906e+06
599,1097,29.058,882795,-5.34906e+06
1323,539,29.058,918303,-5.33756e+06
602,531,29.058,900507,-5.34138e+06
602,164,29.058,900507,-5.34138e+06
602,1309,29.058,900507,-5.34138e+06
603,73,29.058,918600,-5.33725e+06
603,1077,29.058,918600,-5.33725e+06
603,623,29.058,918600,-5.33725e+06
606,145,29.058,898130,-5.34316e+06
606,143,29.058,898130,-5.34316e+06
606,147,29.058,898130,-5.34316e+06
607,608,29.058,887194,-5.34805e+06
607,121,29.058,887194,-5.34805e+06
607,700,29.058,887194,-5.34805e+06
608,607,29.058,886978,-5.34814e+06
610,126,29.058,888818,-5.34738e+06
610,119,29.058,888818,-5.34738e+06
610,53,29.058,888818,-5.34738e+06
611,128,29.058,890984,-5.34648e+06
611,612,29.058,890984,-5.34648e+06
611,1351,29.058,890984,-5.34648e+06
612,611,29.058,891783,-5.34615e+06
612,19,29.058,891783,-5.34615e+06
612,1352,29.058,891783,-5.34615e+06
614,63,29.058,894903,-5.34445e+06
614,1177,29.058,894903,-5.34445e+06
614,136,29.058,894903,-5.34445e+06
615,144,29.058,897448,-5.34341e+06
615,805,29.058,897448,-5.34341e+06
615,1205,29.058,897448,-5.34341e+06
616,126,29.058,889555,-5.34707e+06
616,128,29.058,889555,-5.34707e+06
616,914,29.058,889555,-5.34707e+06
618,617,29.058,895032,-5.3444e+06
618,965,29.058,895032,-5.3444e+06
618,609,29.058,895032,-5.3444e+06
619,288,29.058,916454,-5.33763e+06
619,955,29.058,916454,-5.33763e+06
619,743,29.058,916454,-5.33763e+06
620,60,29.058,917375,-5.33753e+06
620,288,29.058,917375,-5.33753e+06
620,61,29.058,917375,-5.33753e+06
622,526,29.058,918745,-5.3372e+06
622,64,29.058,918745,-5.3372e+06
622,1025,29.058,918745,-5.3372e+06
623,624,29.058,923048,-5.33583e+06
623,1329,29.058,923048,-5.33583e+06
623,603,29.058,923048,-5.33583e+06
624,623,29.058,924864,-5.33525e+06
624,80,29.058,924864,-5.33525e+06
624,1171,29.058,924864,-5.33525e+06
626,524,29.058,908684,-5.34038e+06
626,629,29.058,908684,-5.34038e+06
626,981,29.058,908684,-5.34038e+06
627,432,29.058,900829,-5.34118e+06
628,92,29.058,909427,-5.34008e+06
630,170,29.058,887074,-5.34796e+06
630,930,29.058,887074,-5.34796e+06
630,171,29.058,887074,-5.34796e+06
631,699,29.058,887233,-5.34792e+06
631,68,29.058,887233,-5.34792e+06
631,713,29.058,887233,-5.34792e+06
632,297,29.058,893670,-5.34341e+06
632,518,29.058,893670,-5.34341e+06
632,664,29.058,893670,-5.34341e+06
634,342,29.058,892478,-5.34457e+06
634,340,29.058,892478,-5.34457e+06
634,840,29.058,892478,-5.34457e+06
635,536,29.058,894879,-5.34382e+06
635,341,29.058,894879,-5.34382e+06
635,345,29.058,894879,-5.34382e+06
636,346,29.058,895855,-5.34351e+06
636,534,29.058,895855,-5.34351e+06
636,347,29.058,895855,-5.34351e+06
638,273,29.058,914574,-5.3372e+06
638,542,29.058,914574,-5.3372e+06
638,418,29.058,914574,-5.3372e+06
639,543,29.058,914478,-5.33724e+06
639,1076,29.058,914478,-5.33724e+06
639,419,29.058,914478,-5.33724e+06
641,640,29.058,883559,-5.34904e+06
641,400,29.058,883559,-5.34904e+06
641,85,29.058,883559,-5.34904e+06
1299,1300,29.058,901273,-5.34139e+06
642,643,29.058,883586,-5.34913e+06
642,645,29.058,883586,-5.34913e+06
642,561,29.058,883586,-5.34913e+06
643,642,29.058,883428,-5.34928e+06
645,642,29.058,883581,-5.34911e+06
645,85,29.058,883581,-5.34911e+06
645,765,29.058,883581,-5.34911e+06
646,268,29.058,883609,-5.34912e+06
