Time,VehicleID,EdgeID,LaneIndex,Speed_mps,Accel_mps2,Pos_m,RouteIndex,WaitTime_s,OriginID,DestID
48.7998,10,1249,0,19.9677,-0.0923081,306.139,6,0,536,450
48.7998,11,460,3,15.6428,-2.40191e-05,49.1621,5,0,626,536
48.7998,12,129,0,15.6451,-4.7932e-06,32.5711,4,0,110,640
48.7998,13,593,0,15.6321,-0.000239766,536.261,2,0,143,641
48.7998,18,968,0,20.1039,-0.00640103,252.118,4,0,104,498
48.7998,19,1047,0,15.4832,-0.00954117,217.258,5,0,283,302
48.7998,20,89,0,14.945,-0.0166767,122.9,3,0,157,655
48.7998,21,6,2,15.6448,-4.85762e-06,249.079,7,0,508,393
48.7998,22,435,0,19.8025,0.000148561,145.177,6,0,387,14
48.7998,23,1261,2,20.1021,-0.000187105,75.794,7,0,666,395
48.7998,24,461,0,15.6376,0.00232919,3.54808,9,0,469,640
48.7998,25,281,0,19.6814,0.0270791,79.4986,6,0,462,91
48.7998,26,982,0,15.5879,-0.00205101,19.9092,6,0,683,229
48.7998,27,86,0,15.6446,-1.01622e-05,189.088,2,0,123,380
48.7998,28,37,1,15.4098,0.0919262,35.8367,6,0,230,670
48.7998,29,856,0,19.7313,0.00471169,391.93,4,0,447,277
48.7998,30,1385,0,20.1108,-4.81085e-05,41.7126,8,0,288,531
48.7998,31,157,0,14.6834,0.0135556,556.76,2,0,253,307
48.7998,32,1077,1,15.6451,-3.12831e-05,16.9065,4,0,461,289
48.7998,39,858,0,20.0891,0.00391926,42.4229,4,0,176,306
48.7998,40,1294,1,15.6453,-1.28875e-05,125.124,3,0,401,126
48.7998,41,822,1,19.0413,0.285205,104.915,6,0,149,652
48.7998,42,665,0,15.6443,-1.42019e-05,111.685,4,0,124,488
48.7998,43,1114,0,15.6376,0.000464496,114.047,6,0,608,277
48.7998,44,1101,2,19.4667,0.144241,105.888,9,0,320,167
48.7998,45,1128,0,15.6452,-4.854e-06,506.598,5,0,561,317
48.7998,46,804,2,17.4749,-0.265882,31.1436,4,0,192,11
48.7998,47,522,0,15.6442,-0.000399968,180.69,4,0,197,572
48.7998,48,650,2,20.0722,-0.00104899,48.5966,5,0,337,197
48.7998,49,943,0,15.5999,-0.00145593,150.083,6,0,499,382
48.7998,50,620,0,15.2102,-0.00486325,28.2071,6,0,393,354
48.7998,51,1249,0,20.0206,-0.000562618,69.5681,6,0,586,627
48.7998,52,1251,0,20.0721,-0.00102972,268.06,7,0,81,519
48.7998,55,668,2,18.4682,-0.102847,187.438,6,0,127,216
48.7998,56,16,0,15.6553,-0.00414616,108.727,10,0,386,295
48.7998,57,593,0,15.6092,-0.00297195,68.9622,6,0,420,614
48.7998,58,834,1,19.5079,-0.103852,53.089,6,0,434,596
48.7998,59,1052,0,15.5885,0.0217247,111.166,5,0,162,661
48.7998,60,703,0,20.1239,-0.00373943,389.582,2,0,294,44
48.7998,61,125,1,15.6629,-0.00911727,81.1901,6,0,588,255
48.7998,62,1162,2,18.6414,0.401301,87.5034,4,0,635,207
48.7998,63,856,1,19.8665,0.001431,355.496,5,0,48,217
48.7998,64,383,0,15.5604,-0.000233344,183.595,6,0,69,580
48.7998,65,1187,1,15.6414,-6.77754e-05,247.36,2,0,600,551
48.7998,66,6,2,15.4969,-0.00116619,119.492,5,0,58,30
48.7998,70,822,2,20.0373,0.00495657,81.8668,10,0,323,32
48.7998,71,632,0,15.6441,-1.32335e-05,11.0313,7,0,29,622
48.7998,72,1192,1,15.6416,-3.72507e-05,115.277,4,0,552,77
48.7998,73,1159,0,19.7649,0.0508802,13.9228,4,0,237,135
48.7998,74,314,1,15.6432,-2.38413e-05,13.9202,4,0,36,91
48.7998,75,834,1,20.0393,-0.00498591,122.813,6,0,621,636
48.7998,76,826,0,17.0988,-0.693749,40.96,8,0,152,422
48.7998,77,1185,0,19.6218,-0.0361687,191.814,6,0,285,520
48.7998,78,48,0,18.367,0.444586,5.76263,8,0,455,479
48.7998,79,856,1,20.0852,0.00203296,498.619,3,0,355,146
48.7998,80,24,0,15.6265,-0.000399658,202.8,3,0,201,83
48.7998,81,461,3,15.4746,-0.00829987,199.971,4,0,180,339
48.7998,82,945,2,15.6365,0.00330493,124.995,5,0,516,555
48.7998,83,967,0,15.8099,-0.159456,74.0263,4,0,369,401
48.7998,87,1003,0,15.5851,-0.0176756,83.8472,7,0,498,124
48.7998,88,620,1,7.03122,-1.47155,152.232,4,0,687,255
48.7998,89,335,0,14.8615,0.24946,2.40182,6,0,362,616
48.7998,90,335,2,15.394,0.0973016,44.0577,6,0,227,346
48.7998,91,567,0,15.0457,0.0101319,6.79834,3,0,301,20
48.7998,92,773,0,15.6452,-4.76365e-06,354.945,4,0,458,157
48.7998,93,102,1,15.6309,-0.000604087,251.4,7,0,619,465
48.7998,94,574,1,15.5884,-0.0035809,189.75,5,0,115,244
48.7998,95,383,0,15.6393,-8.15018e-05,630.47,2,0,397,655
48.7998,96,1098,0,15.6414,-0.000302599,391.919,1,0,453,514
48.7998,97,728,0,17.3536,0.680248,36.03,5,0,443,185
48.7998,98,1393,2,20.1039,-4.67378e-05,80.2503,8,0,649,250
48.7998,99,703,1,20.1092,0.000433224,305.852,4,0,300,139
48.7998,100,698,0,19.4496,0.155116,197.255,7,0,535,450
48.7998,102,330,1,13.8865,0.133863,180.181,6,0,223,299
48.7998,103,599,0,19.3695,0.213758,125.851,3,0,16,225
48.7998,104,1128,0,15.6259,-3.46312e-06,148.176,6,0,564,571
48.7998,105,383,0,15.5302,-9.06503e-05,360.574,4,0,251,113
48.7998,106,713,0,15.635,-0.000168634,91.2844,7,0,547,147
48.7998,107,1150,2,18.6504,0.14382,73.4752,4,0,558,499
48.7998,108,943,0,14.976,-0.0539371,97.1391,6,0,499,339
48.7998,109,711,0,20.0361,0.0239477,13.8665,8,0,673,575
48.7998,110,1052,1,15.5702,-0.0145494,240.936,6,0,112,395
48.7998,111,748,1,15.6318,0.000488657,298.183,3,0,185,215
48.7998,112,22,0,15.6226,-0.000525096,40.8417,5,0,82,94
48.7998,118,858,1,20.0836,0.00902956,305.033,2,0,175,98
48.7998,119,967,0,15.6441,-6.51667e-05,439.398,2,0,367,3
48.7998,120,647,2,19.1276,0.0207896,122.063,4,0,337,68
48.7998,121,408,0,19.9526,-0.00647032,196.897,4,0,584,404
48.7998,122,207,0,15.6442,-4.99155e-06,294.393,4,0,75,112
48.7998,123,92,0,19.3201,0.191566,129.426,2,0,41,239
48.7998,124,360,0,15.6371,-0.000122712,84.9474,5,0,259,675
48.7998,125,330,1,13.1787,-0.115371,113.426,6,0,303,566
48.7998,126,1292,0,19.894,-0.0060546,76.2519,5,0,567,502
48.7998,127,135,2,19.9761,0.0113349,49.4567,6,0,260,85
48.7998,128,796,1,15.6439,-1.43404e-05,66.5545,4,0,390,640
48.7998,130,1088,0,26.9605,0.382692,284.27,4,0,432,495
48.7998,131,715,0,19.2621,-0.260944,298.496,4,0,100,63
48.7998,132,680,0,15.6427,-0.0015793,166.533,3,0,90,428
48.7998,133,623,0,15.4336,-0.0364355,20.6482,8,0,268,434
48.7998,134,91,1,15.6416,-0.0257736,173.173,6,0,407,488
48.7998,135,1402,1,2.35579,-1.12828,248.356,8,0,23,623
48.7998,136,435,0,19.4014,-0.13852,80.2746,6,0,387,65
48.7998,137,274,3,20.0549,0.0118189,74.8,12,0,628,598
48.7998,138,856,1,19.9351,-8.68253e-05,179.833,6,0,671,77
48.7998,139,703,0,20.0816,-0.000711516,17.2144,6,0,474,619
48.7998,140,37,2,15.6399,0.00127726,101.436,5,0,229,466
48.7998,141,967,0,15.6355,-0.0123489,188.082,3,0,585,173
48.7998,142,474,1,15.642,-5.8213e-05,166.077,5,0,304,90
48.7998,143,382,1,14.6055,0.288532,83.1819,5,0,396,148
48.7998,148,736,0,15.1873,0.0921471,295.282,4,0,443,209
48.7998,149,370,1,15.6234,0.00196306,297.293,3,0,545,132
48.7998,150,856,0,20.0062,-0.0121424,507.85,4,0,450,678
48.7998,151,1100,2,20.0264,-0.00289755,8.70935,9,0,409,21
48.7998,152,330,0,15.5756,0.0236795,6.16876,8,0,221,657
48.7998,153,875,1,15.6171,-0.00195772,287.491,2,0,419,121
48.7998,154,335,0,15.6425,-1.431e-05,134.876,5,0,363,27
48.7998,155,1185,0,19.2874,-0.328065,139.449,6,0,285,558
48.7998,156,313,1,15.6285,-0.000347856,50.9048,6,0,79,325
48.7998,157,1277,1,19.5826,0.148554,76.8306,5,0,330,374
48.7998,158,593,0,15.4494,0.000593428,422.191,3,0,144,467
48.7998,159,1052,1,15.3827,0.00581627,61.898,5,0,427,273
48.7998,160,322,0,15.6285,0.00518093,37.7137,5,0,164,375
48.7998,161,1396,0,20.1008,-0.000205712,166.473,6,0,647,479
48.7998,162,1302,2,15.5968,0.0190664,8.51931,6,0,378,20
48.7998,163,529,2,20.0981,-0.00015881,248.699,7,0,76,226
48.7998,164,383,0,15.4543,0.000591578,515.064,3,0,211,222
48.7998,165,1052,1,15.2822,-0.0497741,169.131,6,0,225,64
48.7998,166,869,0,20.0942,0.00180437,86.1763,6,0,182,416
48.7998,167,294,1,20.0985,5.58972e-05,108.476,4,0,360,219
48.7998,168,1238,0,15.646,-4.29153e-06,41.6279,3,0,572,120
48.7998,169,1003,0,15.6004,-0.000304869,242.871,8,0,346,300
48.7998,170,860,0,11.6233,-0.811634,11.2699,6,0,345,445
48.7998,171,157,0,15.6034,-7.9934e-05,263.128,5,0,398,465
48.7998,172,1030,0,27.603,0.267403,339.007,5,0,505,190
48.7998,173,11,0,28.0802,0.192387,154.943,8,0,626,339
48.7998,179,620,0,14.5795,0.0515474,117.202,7,0,421,435
48.7998,180,949,3,20.0953,-1.6191e-06,71.8026,6,0,181,539
48.7998,181,1099,0,28.9605,-0.00257514,205.904,2,0,506,618
48.7998,182,1400,0,16.8673,0.771524,23.3349,3,0,328,552
48.7998,183,293,0,20.0932,-0.000411355,68.7388,6,0,282,63
48.7998,184,744,0,20.107,0.00057492,21.6724,6,0,132,358
48.7998,185,1280,2,19.988,0.037001,27.2922,5,0,529,144
48.7998,186,943,0,15.351,-0.52991,50.2721,8,0,501,58
48.7998,187,279,0,20.1078,-8.70386e-05,49.2387,10,0,9,87
48.7998,188,207,0,15.1965,-9.80906e-05,151.056,6,0,408,377
48.7998,189,922,0,13.5223,-0.375329,93.9097,5,0,64,396
48.7998,190,125,1,15.3231,-0.0744755,11.5188,10,0,281,124
48.7998,191,1296,0,15.2433,0.154039,127.775,3,0,110,194
48.7998,192,294,0,19.4869,0.179998,53.2162,4,0,349,37
48.7998,193,246,1,15.6435,-1.70314e-05,218.146,3,0,99,685
48.7998,195,87,1,15.6324,0.00171518,399.947,2,0,125,462
48.7998,196,241,0,15.3117,0.128539,334.645,2,0,98,175
48.7998,197,631,2,15.6388,0.00190608,169.781,5,0,603,460
48.7998,198,800,0,14.8727,0.00468108,273.615,7,0,618,166
48.7998,199,316,0,15.6222,0.00584832,7.45264,3,0,242,203
48.7998,200,1165,0,20.0481,0.0117355,16.0126,6,0,50,166
48.7998,201,593,0,15.3618,0.000525836,324.972,4,0,324,605
48.7998,202,1185,2,19.5616,0.161515,88.1507,7,0,310,566
48.7998,203,792,1,15.5069,-0.014917,685.921,2,0,578,316
48.7998,204,1400,2,19.9773,-0.00535681,166.662,8,0,403,650
48.7998,205,631,2,15.462,-0.0428237,75.7277,4,0,22,422
48.7998,208,1150,0,17.1902,0.675667,5.83577,4,0,558,614
48.7998,209,33,2,15.1866,0.116891,238.892,5,0,231,99
48.7998,210,30,0,15.6359,0.00269545,167.945,5,0,466,357
48.7998,211,330,1,13.3517,0.050993,145.844,6,0,223,439
48.7998,212,868,3,18.8809,0.341036,91.8588,4,0,70,433
48.7998,213,1137,0,15.6372,-0.000120843,29.7265,6,0,518,589
48.7998,214,1255,0,19.3217,-0.000659779,303.689,4,0,86,508
48.7998,215,801,0,18.4929,0.424375,74.3792,5,0,389,495
48.7998,216,1011,2,19.576,0.158415,148.5,3,0,318,381
48.7998,217,207,0,15.0291,0.0108555,232.824,3,0,412,309
48.7998,218,335,1,15.5068,0.0543589,86.9473,5,0,363,670
48.7998,219,847,1,15.4288,-0.030408,83.4453,7,0,37,649
48.7998,220,89,0,15.6248,-0.000627245,177.304,4,0,326,178
48.7998,221,1128,1,15.6452,2.47275e-06,454.196,5,0,561,656
48.7998,222,620,0,15.4761,0.0318169,164.063,3,0,157,212
48.7998,223,408,2,20.0514,0.00228328,0.490088,10,0,597,150
48.7998,224,241,0,15.4965,0.00188544,192.634,5,0,480,112
48.7998,225,1094,0,14.5479,-0.160873,242.036,2,0,491,627
48.7998,226,818,0,15.5929,0.0204038,183.056,7,0,489,117
48.7998,227,795,0,15.6449,-4.759e-06,270.39,3,0,481,7
48.7998,228,436,3,20.0232,-0.00305816,79.1472,7,0,235,307
48.7998,229,529,2,19.9181,0.000444744,88.1899,6,0,665,265
48.7998,230,24,0,14.2429,0.0767237,165.536,3,0,245,669
48.7998,231,773,0,15.5886,1.69803e-05,142.715,5,0,119,553
48.7998,236,748,0,15.6222,0.00711497,322.924,4,0,88,250
48.7998,237,715,0,19.4541,-0.0370217,355.053,7,0,672,18
48.7998,238,1052,0,15.2446,0.052511,16.0279,5,0,427,142
48.7998,239,11,1,26.7331,0.430111,45.9994,9,0,497,571
48.7998,314,566,0,15.8226,-0.0719726,158.894,1,0,430,587
48.8998,0,1185,1,19.6769,0.129176,18.5387,8,0,656,102
48.8998,1,91,1,15.6334,-0.000352832,371.282,3,0,361,663
48.8998,2,1253,0,15.6336,-0.0200531,177.631,8,0,640,248
48.8998,3,1132,0,15.6449,-4.94676e-06,146.753,6,0,12,364
48.8998,4,567,0,15.6432,-2.37241e-05,70.9011,3,0,207,20
48.8998,5,305,0,15.6338,-0.000197816,59.2503,3,0,129,228
48.8998,6,1379,0,20.0385,0.0163901,16.2262,5,0,215,261
48.8998,7,362,2,19.3304,0.22586,106.787,5,0,609,399
48.8998,8,1003,0,15.64,-7.14445e-05,480.92,6,0,432,513
48.8998,9,682,0,19.3945,0.20834,128.973,4,0,467,61
48.8998,10,1249,0,19.9587,-0.0902533,308.134,6,0,536,450
48.8998,11,460,3,15.6428,-2.39824e-05,50.7263,5,0,626,536
48.8998,12,129,0,15.6451,-4.58049e-06,34.1356,4,0,110,640
48.8998,13,593,0,15.6321,-0.000240285,537.824,2,0,143,641
48.8998,18,968,0,20.1032,-0.00620772,254.128,4,0,104,498
48.8998,19,1047,0,15.4822,-0.00962536,218.806,5,0,283,302
48.8998,20,89,0,14.9435,-0.0151347,124.394,3,0,157,655
48.8998,21,9,2,15.6448,-4.74512e-06,1.01523,8,0,508,393
48.8998,22,435,0,19.8025,0.000227138,147.157,6,0,387,14
48.8998,23,1261,2,20.1021,-0.000187551,77.8042,7,0,666,395
48.8998,24,461,0,15.6378,0.00223953,5.11186,9,0,469,640
48.8998,25,281,0,19.684,0.0256432,81.467,6,0,462,91
48.8998,26,982,0,15.5877,-0.00206201,21.468,6,0,683,229
48.8998,27,86,0,15.6446,-1.01242e-05,190.653,2,0,123,380
48.8998,28,37,1,15.4186,0.0885614,37.3785,6,0,230,670
48.8998,29,856,0,19.7318,0.00454728,393.904,4,0,447,277
48.8998,30,1385,0,20.1108,-4.79323e-05,43.7236,8,0,288,531
48.8998,31,157,0,14.6848,0.0135118,558.229,2,0,253,307
48.8998,32,1077,1,15.6451,-3.03726e-05,18.471,4,0,461,289
48.8998,39,858,0,20.0895,0.00379685,44.4318,4,0,176,306
48.8998,40,1294,1,15.6453,-1.26383e-05,126.688,3,0,401,126
48.8998,41,822,1,19.0691,0.277861,106.822,6,0,149,652
48.8998,42,665,0,15.6443,-1.42521e-05,113.249,4,0,124,488
48.8998,43,1114,0,15.6376,0.000443086,115.611,6,0,608,277
48.8998,44,1101,2,19.4807,0.140025,107.836,9,0,320,167
48.8998,45,1128,0,15.6452,-4.61629e-06,508.163,5,0,561,317
48.8998,46,804,2,17.4474,-0.274905,32.8884,4,0,192,11
48.8998,47,522,0,15.6441,-0.000385443,182.254,4,0,197,572
48.8998,48,650,2,20.0721,-0.00105134,50.6039,5,0,337,197
48.8998,49,943,0,15.5997,-0.00146256,151.643,6,0,499,382
48.8998,50,620,0,15.2097,-0.00459147,29.728,6,0,393,354
48.8998,51,1249,0,20.0205,-0.000657977,71.5701,6,0,586,627
48.8998,52,1251,0,20.072,-0.00103281,270.067,7,0,81,519
48.8998,55,668,2,18.4574,-0.107715,189.283,6,0,127,216
48.8998,56,16,0,15.6549,-0.00398736,110.293,10,0,386,295
48.8998,57,593,0,15.609,-0.0028591,70.5231,6,0,420,614
48.8998,58,834,1,19.498,-0.0990449,55.0388,6,0,434,596
48.8998,59,1052,0,15.5906,0.0208999,112.725,5,0,162,661
48.8998,60,703,0,20.1235,-0.00362879,391.594,2,0,294,44
48.8998,61,125,1,15.662,-0.00876858,82.7563,6,0,588,255
48.8998,62,1162,2,18.6806,0.391789,89.3715,4,0,635,207
48.8998,63,856,1,19.8667,0.00141368,357.482,5,0,48,217
48.8998,64,383,0,15.5604,-0.000225378,185.151,6,0,69,580
48.8998,65,1187,1,15.6414,-6.67657e-05,248.924,2,0,600,551
48.8998,66,6,2,15.4968,-0.00110556,121.042,5,0,58,30
48.8998,70,822,2,20.0378,0.004801,83.8706,10,0,323,32
48.8998,71,632,0,15.6441,-1.33447e-05,12.5957,7,0,29,622
48.8998,72,1192,1,15.6416,-3.75413e-05,116.841,4,0,552,77
48.8998,73,1159,0,19.7698,0.0491489,15.8998,4,0,237,135
48.8998,74,314,1,15.6432,-2.39887e-05,15.4845,4,0,36,91
48.8998,75,834,1,20.0388,-0.00483476,124.817,6,0,621,636
48.8998,76,826,0,17.033,-0.658263,42.6633,8,0,152,422
48.8998,77,1185,0,19.6184,-0.034503,193.775,6,0,285,520
48.8998,78,48,0,18.4104,0.434135,7.60367,8,0,455,479
48.8998,79,856,1,20.0854,0.00197411,500.628,3,0,355,146
48.8998,80,24,0,15.6265,-0.000400884,204.363,3,0,201,83
48.8998,81,461,3,15.4738,-0.00793727,201.519,4,0,180,339
48.8998,82,945,2,15.6368,0.00317798,126.559,5,0,516,555
48.8998,83,967,0,15.7946,-0.152483,75.6058,4,0,369,401
48.8998,87,1003,0,15.5834,-0.0169677,85.4056,7,0,498,124
48.8998,88,620,1,6.88337,-1.47847,152.921,4,0,687,255
48.8998,89,335,0,14.8856,0.240753,3.89038,6,0,362,616
48.8998,90,335,2,15.4034,0.0937493,45.598,6,0,227,346
48.8998,91,567,0,15.0467,0.0100906,8.30301,3,0,301,20
48.8998,92,773,0,15.6452,-4.90616e-06,356.509,4,0,458,157
48.8998,93,102,1,15.6308,-0.000593377,252.963,7,0,619,465
48.8998,94,574,1,15.588,-0.00343881,191.309,5,0,115,244
48.8998,95,383,0,15.6392,-8.15643e-05,632.034,2,0,397,655
48.8998,96,1098,0,15.6413,-0.000293035,393.483,1,0,453,514
48.8998,97,728,0,17.4203,0.667269,37.772,5,0,443,185
48.8998,98,1393,2,20.1039,-5.02027e-05,82.2607,8,0,649,250
48.8998,99,703,1,20.1093,0.000418712,307.863,4,0,300,139
48.8998,100,698,0,19.4647,0.150117,199.201,7,0,535,450
48.8998,102,330,1,13.9409,0.54414,181.575,6,0,223,299
48.8998,103,599,0,19.3903,0.208063,127.79,3,0,16,225
48.8998,104,1128,0,15.6259,-3.3828e-06,149.739,6,0,564,571
48.8998,105,383,0,15.5302,-9.03541e-05,362.128,4,0,251,113
48.8998,106,713,0,15.635,-0.000169076,92.8479,7,0,547,147
48.8998,107,1150,2,18.6641,0.13705,75.3416,4,0,558,499
48.8998,108,943,0,14.971,-0.0504617,98.6362,6,0,499,339
48.8998,109,711,0,20.0384,0.0232411,15.8703,8,0,673,575
48.8998,110,1052,1,15.5688,-0.0142027,242.493,6,0,112,395
48.8998,111,748,1,15.6318,0.000461675,299.746,3,0,185,215
48.8998,112,22,0,15.6226,-0.000527,42.4039,5,0,82,94
48.8998,118,858,1,20.0845,0.00876071,307.041,2,0,175,98
48.8998,119,967,0,15.6441,-6.32054e-05,440.962,2,0,367,3
48.8998,120,647,2,19.1297,0.0207184,123.976,4,0,337,68
48.8998,121,1396,0,19.9519,-0.00625416,1.92726,5,0,584,404
48.8998,122,207,0,15.6442,-5.06939e-06,295.958,4,0,75,112
48.8998,123,92,0,19.3388,0.186231,131.36,2,0,41,239
48.8998,124,360,0,15.6371,-0.000123084,86.5111,5,0,259,675
48.8998,125,330,1,13.1682,-0.104385,114.743,6,0,303,566
48.8998,126,1292,0,19.8934,-0.00584074,78.2412,5,0,567,502
48.8998,127,135,2,19.9772,0.0108921,51.4545,6,0,260,85
48.8998,128,796,1,15.6439,-1.41947e-05,68.1189,4,0,390,640
48.8998,130,1088,0,26.9981,0.376311,286.97,4,0,432,495
48.8998,131,715,0,19.2373,-0.247758,300.42,4,0,100,63
48.8998,132,680,0,15.6426,-0.00146228,168.097,3,0,90,428
48.8998,133,623,0,15.4301,-0.0349556,22.1912,8,0,268,434
48.8998,134,91,1,15.6391,-0.0247501,174.737,6,0,407,488
48.8998,135,1402,1,2.24572,-1.10077,248.581,8,0,23,623
48.8998,136,435,0,19.3882,-0.131811,82.2135,6,0,387,65
48.8998,137,274,3,20.0561,0.0114566,76.8056,12,0,628,598
48.8998,138,856,1,19.9351,-8.49199e-05,181.826,6,0,671,77
48.8998,139,703,0,20.0815,-0.000691606,19.2226,6,0,474,619
48.8998,140,37,2,15.64,0.00122743,103,5,0,229,466
48.8998,141,967,0,15.6343,-0.0118656,189.646,3,0,585,173
48.8998,142,474,1,15.642,-5.75966e-05,167.641,5,0,304,90
48.8998,143,382,1,14.6331,0.276394,84.6452,5,0,396,148
48.8998,148,736,0,15.1966,0.0926897,296.801,4,0,443,209
48.8998,149,370,1,15.6236,0.00187476,298.855,3,0,545,132
48.8998,150,856,0,20.005,-0.0117466,509.85,4,0,450,678
48.8998,151,1100,2,20.0261,-0.00291203,10.712,9,0,409,21
48.8998,152,330,0,15.5779,0.0227757,7.72655,8,0,221,657
48.8998,153,875,1,15.6169,-0.00191773,289.052,2,0,419,121
48.8998,154,335,0,15.6425,-1.48024e-05,136.44,5,0,363,27
48.8998,155,1185,0,19.2564,-0.309811,141.375,6,0,285,558
48.8998,156,313,1,15.6284,-0.00034873,52.4676,6,0,79,325
48.8998,157,1277,1,19.597,0.144432,78.7903,5,0,330,374
48.8998,158,593,0,15.4495,0.000593159,423.736,3,0,144,467
48.8998,159,1052,1,15.3833,0.00537232,63.4364,5,0,427,273
48.8998,160,322,0,15.629,0.00498093,39.2766,5,0,164,375
48.8998,161,1396,0,20.1008,-0.00020627,168.483,6,0,647,479
48.8998,162,1302,2,15.5986,0.018342,10.0792,6,0,378,20
48.8998,163,529,2,20.0981,-0.000162815,250.709,7,0,76,226
48.8998,164,383,0,15.4543,0.000590807,516.61,3,0,211,222
48.8998,165,1052,1,15.2774,-0.0474508,170.658,6,0,225,64
48.8998,166,869,0,20.0944,0.00174333,88.1857,6,0,182,416
48.8998,167,294,1,20.0985,4.61916e-05,110.486,4,0,360,219
48.8998,168,1238,0,15.646,-4.29153e-06,43.1925,3,0,572,120
48.8998,169,1003,0,15.6004,-0.000292324,244.431,8,0,346,300
48.8998,170,860,0,11.5403,-0.829701,12.4239,6,0,345,445
48.8998,171,157,0,15.6034,-7.97859e-05,264.688,5,0,398,465
48.8998,172,1030,0,27.6293,0.262589,341.77,5,0,505,190
48.8998,173,11,0,28.0991,0.188795,157.753,8,0,626,339
48.8998,179,620,0,14.5846,0.0507836,118.661,7,0,421,435
48.8998,180,949,3,20.0953,-1.18632e-05,73.8122,6,0,181,539
48.8998,181,1099,0,28.9602,-0.00257101,208.8,2,0,506,618
48.8998,182,1400,0,16.9431,0.758043,25.0292,3,0,328,552
48.8998,183,293,0,20.0931,-0.000411568,70.7481,6,0,282,63
48.8998,184,744,0,20.107,0.000555373,23.6831,6,0,132,358
48.8998,185,1292,2,19.9916,0.0359153,0.392407,6,0,529,144
48.8998,186,943,0,15.3013,-0.49674,51.8022,8,0,501,58
48.8998,187,279,0,20.1078,-8.71089e-05,51.2494,10,0,9,87
48.8998,188,207,0,15.1964,-9.4749e-05,152.575,6,0,408,377
48.8998,189,917,0,13.4839,-0.38416,0.535072,6,0,64,396
48.8998,190,125,1,15.3161,-0.0708721,13.0504,10,0,281,124
48.8998,191,1296,0,15.2581,0.148585,129.3,3,0,110,194
48.8998,192,294,0,19.5044,0.175106,55.1666,4,0,349,37
48.8998,193,246,1,15.6435,-1.70589e-05,219.71,3,0,99,685
48.8998,195,87,1,15.6325,0.00164422,401.51,2,0,125,462
48.8998,196,241,0,15.3241,0.123906,336.177,2,0,98,175
48.8998,197,631,2,15.639,0.00183252,171.345,5,0,603,460
48.8998,198,800,0,14.8732,0.00533643,275.102,7,0,618,166
48.8998,199,316,0,15.6227,0.00561978,9.01491,3,0,242,203
48.8998,200,1165,0,20.0492,0.0113833,18.0175,6,0,50,166
48.8998,201,593,0,15.3618,0.00052654,326.508,4,0,324,605
48.8998,202,1185,2,19.5773,0.157084,90.1084,7,0,310,566
48.8998,203,792,1,15.5055,-0.0142906,687.471,2,0,578,316
48.8998,204,1400,2,19.9768,-0.00539417,168.659,8,0,403,650
48.8998,205,631,2,15.4579,-0.0409291,77.2735,4,0,22,422
48.8998,208,1150,0,17.2564,0.662486,7.56141,4,0,558,614
48.8998,209,33,2,15.1978,0.11247,240.412,5,0,231,99
48.8998,210,30,0,15.6362,0.00264229,169.508,5,0,466,357
48.8998,211,330,1,13.3571,0.0541199,147.18,6,0,223,439
48.8998,212,868,3,18.9141,0.332623,93.7502,4,0,70,433
48.8998,213,1137,0,15.6371,-0.000121142,31.2903,6,0,518,589
48.8998,214,1255,0,19.3217,-0.000182971,305.622,4,0,86,508
48.8998,215,801,0,18.5343,0.414423,76.2327,5,0,389,495
48.8998,216,1011,2,19.5914,0.154063,150.459,3,0,318,381
48.8998,217,207,0,15.0302,0.010809,234.327,3,0,412,309
48.8998,218,335,1,15.512,0.0523299,88.4985,5,0,363,670
48.8998,219,847,1,15.4259,-0.0290975,84.9879,7,0,37,649
48.8998,220,89,0,15.6247,-0.000622411,178.867,4,0,326,178
48.8998,221,1128,1,15.6452,2.35394e-06,455.76,5,0,561,656
48.8998,222,620,0,15.4792,0.0304647,165.611,3,0,157,212
48.8998,223,408,2,20.0516,0.00217025,2.49525,10,0,597,150
48.8998,224,241,0,15.4967,0.00207122,194.184,5,0,480,112
48.8998,225,1094,0,14.5315,-0.163792,243.49,2,0,491,627
48.8998,226,818,0,15.5949,0.0196291,184.616,7,0,489,117
48.8998,227,795,0,15.6449,-4.96868e-06,271.955,3,0,481,7
48.8998,228,436,3,20.0229,-0.00307318,81.1495,7,0,235,307
48.8998,229,529,2,19.9181,0.000443911,90.1817,6,0,665,265
48.8998,230,24,0,14.2505,0.0757492,166.961,3,0,245,669
48.8998,231,773,0,15.5886,1.74358e-05,144.274,5,0,119,553
48.8998,236,748,0,15.6228,0.00684038,324.487,4,0,88,250
48.8998,237,715,0,19.4506,-0.0349325,356.998,7,0,672,18
48.8998,238,1052,0,15.2496,0.0505299,17.5528,5,0,427,142
48.8998,239,11,1,26.7754,0.423197,48.6769,9,0,497,571
48.8998,314,566,0,15.8157,-0.0691156,160.475,1,0,430,587
48.9998,0,1185,1,19.6894,0.125569,20.5077,8,0,656,102
48.9998,1,91,1,15.6334,-0.000348088,372.845,3,0,361,663
48.9998,2,1253,0,15.6316,-0.019364,179.194,8,0,640,248
48.9998,3,1132,0,15.6449,-4.78694e-06,148.317,6,0,12,364
48.9998,4,567,0,15.6432,-2.3855e-05,72.4654,3,0,207,20
